Eastern Cape: Buffalo City(BUF) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
Interest earned - external investments,,2044866,0,1734000,3136000,0,0,415709,415709,195099,235566,329659,760324,126136,267326,254000,647462,259971,244204,295501,799676,2623171,1734443,888728,51.24,3136000
Interest earned - outstanding debtors,,13006579,0,20439000,11439000,884000,402776,846416,2133192,303258,495588,791392,1590238,992770,614368,631000,2238138,636908,617351,636188,1890447,7852015,20438563,-12586548,-61.58,11439000
Dividends received,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Fines,,1460989,0,3118000,1566000,149000,128932,71272,349204,106474,86000,86000,278474,119390,85839,112000,317229,104274,131393,145652,381319,1326226,3118476,-1792250,-57.47,1566000
Licences and permits,,11077738,0,13986000,10741000,944000,496253,1283604,2723857,840934,791000,315000,1946934,1221942,799832,1323000,3344774,657290,888126,1048648,2594064,10609629,13985785,-3376156,-24.14,10741000
Agency services,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Transfers recognised - operational,,262490367,0,291305000,291305000,113858000,0,0,113858000,0,99124000,541000,99665000,0,0,0,0,77904000,0,0,77904000,291427000,291305000,122000,0.04,291305000
Other own revenue,,12357533,0,25942000,19809000,7797841,204642,163193,8165676,194457,690982,490193,1375632,-215907,193,2318000,2102286,2054651,1516153,456111,4026915,15670509,25942000,-10271491,-39.59,19809000
Gains on disposal of PPE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Total Revenue (excl. capital transfers and contributions),,569454250,0,656222000,646827000,144933841,16743837,28063655,189741333,27006882,127489104,27675244,182171230,25786087,28165767,27258000,81209854,106779756,29254207,29624655,165658618,618781035,656222944,-37441909,-5.705668986788734,646827000
,,,,,,,,,,,,,,,,,,,,,,,,,,
Expenditure By Type,,,,,,,,,,,,,,,,,,,,,,,,,,
Employee related costs,,198567060,0,228090000,229757000,17477000,17198000,18337000,53012000,17170501,17092421,26388421,60651343,17974759,17419000,16852000,52245759,18029013,17703747,17016161,52748921,218658023,228090036,-9432013,-4.14,229757000
Remuneration of councillors,,20781673,0,20675000,21705000,1733000,1732533,1732533,5198066,1730823,1730823,1730823,5192469,1712945,1709000,1706000,5127945,2666832,1806704,1801267,6274803,21793283,20675210,1118073,5.41,21705000
Debt impairment,,12893946,0,20000000,20000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000000,-20000000,-100,20000000
Depreciation and asset impairment,,104243423,0,145015000,145015000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152349,2152349,2152349,145015425,-142863076,-98.52,145015000
Finance charges,,5309560,0,5859000,5901000,0,1520,1469,2989,364980,6000,564000,934980,0,7280,302000,309280,239989,8983,1405922,1654894,2902143,5858552,-2956409,-50.46,5901000
Bulk purchases,,157753908,0,188227000,189898000,47687946,7610292,7905276,63203514,2014304,6122000,49500000,57636304,6007305,6526225,35370000,47903530,6118064,5306216,55628067,67052347,235795695,188227060,47568635,25.27,189898000
Other Materials,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contracted services,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Transfers and grants,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Other expenditure,,155497151,0,138403000,152390000,34142502,7323400,10718000,52183902,8731502,8169502,12741805,29642809,7270665,11575000,9544000,28389665,11027750,9709331,13851810,34588891,144805267,138402658,6402609,4.63,152390000
Loss on disposal of PPE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Total Expenditure,,655046721,0,746269000,764666000,101040448,33865745,38694278,173600471,30012110,33120746,90925049,154057905,32965674,37236505,63774000,133976179,38081648,34534981,91855576,164472205,626106760,746268941,-120162181,-16.10172612020845,764666000
,,,,,,,,,,,,,,,,,,,,,,,,,,
Surplus/(Deficit),,-85592471,0,-90047000,-117839000,43893393,-17121908,-10630623,16140862,-3005228,94368358,-63249805,28113325,-7179587,-9070738,-36516000,-52766325,68698108,-5280774,-62230921,1186413,-7325725,-90045997,82720272,-91.86446344749784,-117839000
Transfers recognised - capital,,110875624,0,114087000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114087000,-114087000,-100,0
Contributions recognised - capital,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contributed assets,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after capital transfers and contributions,,25283153,0,24040000,-117839000,43893393,-17121908,-10630623,16140862,-3005228,94368358,-63249805,28113325,-7179587,-9070738,-36516000,-52766325,68698108,-5280774,-62230921,1186413,-7325725,24041003,-31366728,-130.47179437563398,-117839000
Taxation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after taxation,,25283153,0,24040000,-117839000,43893393,-17121908,-10630623,16140862,-3005228,94368358,-63249805,28113325,-7179587,-9070738,-36516000,-52766325,68698108,-5280774,-62230921,1186413,-7325725,24041003,-31366728,-130.47179437563398,-117839000
Attributable to minorities,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) attributable to municipality,,25283153,0,24040000,-117839000,43893393,-17121908,-10630623,16140862,-3005228,94368358,-63249805,28113325,-7179587,-9070738,-36516000,-52766325,68698108,-5280774,-62230921,1186413,-7325725,24041003,-31366728,-130.47179437563398,-117839000
Share of surplus/ (deficit) of associate,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) for the year,,25283153,0,24040000,-117839000,43893393,-17121908,-10630623,16140862,-3005228,94368358,-63249805,28113325,-7179587,-9070738,-36516000,-52766325,68698108,-5280774,-62230921,1186413,-7325725,24041003,-31366728,-130.47179437563398,-117839000Limpopo: Blouberg(LIM351) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
Revenue By Source,,,,,,,,,,,,,,,,,,,,,,,,,,
Property rates,,14152478,0,14120000,14120000,13054950,65512,76407,13196869,86991,168994,75457,331442,732815,155660,142023,1030498,141933,142046,141830,425809,14984618,14120000,864618,6.12,14120000
Property rates - penalties and collection charges,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Service charges - electricity revenue,,12236295,0,15782243,15782243,234164,1623884,954954,2813002,1133355,1422430,1587287,4143072,1345903,1177843,1214478,3738224,1270846,1465204,2022659,4758709,15453007,15782243,-329236,-2.09,15782243
Service charges - water revenue,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Service charges - sanitation revenue,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Service charges - refuse revenue,,239718,0,1200000,400000,29872,27228,27228,84328,28003,27197,27197,82397,22834,32117,28858,83809,28494,27047,27047,82588,333122,1200000,-866878,-72.24,400000
Service charges - other,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Rental of facilities and equipment,,229003,0,331674,331674,17698,18970,19499,56167,19035,18518,19055,56608,22786,35561,22413,80760,22911,24292,24720,71923,265458,331674,-66216,-19.96,331674
Interest earned - external investments,,1115733,0,930000,930000,15,44096,31575,75686,335331,19089,113336,467756,43857,34087,19,77963,22869,43159,333376,399404,1020809,930000,90809,9.76,930000
Interest earned - outstanding debtors,,174374,0,432400,496400,0,19914,135732,155646,136093,20659,21237,177989,0,25868,0,25868,22541,22850,24100,69491,428994,432401,-3407,-0.79,496400
Dividends received,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Fines,,1325343,0,4000000,2500000,23049,97253,74226,194528,36431,58791,44631,139853,39162,31189,56289,126640,66241,98062,62929,227232,688253,4000000,-3311747,-82.79,2500000
Licences and permits,,2470689,0,3620000,3620000,0,401449,0,401449,371928,190703,217140,779771,215426,168507,179293,563226,172528,159224,-95214,236538,1980984,3620000,-1639016,-45.28,3620000
Agency services,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Transfers recognised - operational,,104108000,0,121458000,122218000,0,49735000,0,49735000,0,38661000,0,38661000,0,496000,31707000,32203000,0,0,500000,500000,121099000,121458000,-359000,-0.3,122218000
Other own revenue,,2485010,0,3083593,5583593,158003,451468,262290,871761,752953,267849,321142,1341944,210850,288141,310487,809478,451691,309666,286042,1047399,4070582,3083593,986989,32.01,5583593
Gains on disposal of PPE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Total Revenue (excl. capital transfers and contributions),,138536643,0,164957910,165981910,13517751,52484774,1581911,67584436,2900120,40855230,2426482,46181832,2633633,2444973,33660860,38739466,2200054,2291550,3327489,7819093,160324827,164957911,-4633084,-2.808646140044778,165981910
,,,,,,,,,,,,,,,,,,,,,,,,,,
Expenditure By Type,,,,,,,,,,,,,,,,,,,,,,,,,,
Employee related costs,,66223166,0,78682982,76961015,5406133,5480030,5660437,16546600,5482010,5714799,5759286,16956095,6309021,6067562,6188752,18565335,6005767,5681694,5603660,17291121,69359151,78682975,-9323824,-11.85,76961015
Remuneration of councillors,,11633388,0,12303655,12303655,966563,966558,966555,2899676,941013,941011,966560,2848584,966558,966983,966955,2900496,1488514,1019891,981716,3490121,12138877,12303655,-164778,-1.34,12303655
Debt impairment,,4457454,0,12511259,6339980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12511259,-12511259,-100,6339980
Depreciation and asset impairment,,47971296,0,1008696,3500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008696,-1008696,-100,3500000
Finance charges,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Bulk purchases,,17908351,0,14458000,16458000,0,1971419,1809820,3781239,1426510,1483445,1299144,4209099,0,3405669,1491941,4897610,1326534,1502386,0,2828920,15716868,14458000,1258868,8.71,16458000
Other Materials,,1008393,0,2173426,2323426,37206,3391,25179,65776,0,224137,46333,270470,45057,133462,717651,896170,282261,357806,69333,709400,1941816,2173426,-231610,-10.66,2323426
Contracted services,,2456865,0,3000000,3400000,212532,0,425065,637597,212532,288784,288784,790100,288784,0,0,288784,0,212532,653821,866353,2582834,3000000,-417166,-13.91,3400000
Transfers and grants,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Other expenditure,,35699445,0,35331061,40996403,2238812,2134009,4100273,8473094,2612803,4298070,3206255,10117128,2761238,3109681,2321514,8192433,2530366,836157,1662798,5029321,31811976,35331068,-3519092,-9.96,40996403
Loss on disposal of PPE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Total Expenditure,,187358358,0,159469079,162282479,8861246,10555407,12987329,32403982,10674868,12950246,11566362,35191476,10370658,13683357,11686813,35740828,11633442,9610466,8971328,30215236,133551522,159469079,-25917557,-16.252402762042664,162282479
,,,,,,,,,,,,,,,,,,,,,,,,,,
Surplus/(Deficit),,-48821715,0,5488831,3699431,4656505,41929367,-11405418,35180454,-7774748,27904984,-9139880,10990356,-7737025,-11238384,21974047,2998638,-9433388,-7318916,-5643839,-22396143,26773305,5488832,21284473,387.77781866888984,3699431
Transfers recognised - capital,,38513034,0,41408000,57170174,0,9069000,0,9069000,1362000,0,10929000,12291000,0,0,25048000,25048000,0,0,0,0,46408000,41408000,5000000,12.07,57170174
Contributions recognised - capital,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contributed assets,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after capital transfers and contributions,,-10308681,0,46896831,60869605,4656505,50998367,-11405418,44249454,-6412748,27904984,1789120,23281356,-7737025,-11238384,47022047,28046638,-9433388,-7318916,-5643839,-22396143,73181305,46896832,26284473,56.047438342956724,60869605
Taxation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after taxation,,-10308681,0,46896831,60869605,4656505,50998367,-11405418,44249454,-6412748,27904984,1789120,23281356,-7737025,-11238384,47022047,28046638,-9433388,-7318916,-5643839,-22396143,73181305,46896832,26284473,56.047438342956724,60869605
Attributable to minorities,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) attributable to municipality,,-10308681,0,46896831,60869605,4656505,50998367,-11405418,44249454,-6412748,27904984,1789120,23281356,-7737025,-11238384,47022047,28046638,-9433388,-7318916,-5643839,-22396143,73181305,46896832,26284473,56.047438342956724,60869605
Share of surplus/ (deficit) of associate,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) for the year,,-10308681,0,46896831,60869605,4656505,50998367,-11405418,44249454,-6412748,27904984,1789120,23281356,-7737025,-11238384,47022047,28046638,-9433388,-7318916,-5643839,-22396143,73181305,46896832,26284473,56.047438342956724,60869605Limpopo: Aganang(LIM352) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
Revenue By Source,,,,,,,,,,,,,,,,,,,,,,,,,,
Property rates,,28675487,0,7114045,7114045,0,0,2304,2304,0,0,0,0,0,0,0,0,0,4042414,0,4042414,4044718,7114044,-3069326,-43.14,7114045
Property rates - penalties and collection charges,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Service charges - electricity revenue,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Service charges - water revenue,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Service charges - sanitation revenue,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Service charges - refuse revenue,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Service charges - other,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Rental of facilities and equipment,,282961,0,300000,300000,6909,42660,11835,61404,34062,22849,30456,87367,19104,21967,27076,68147,21117,21425,28485,71027,287945,300000,-12055,-4.02,300000
Interest earned - external investments,,2154972,0,2100303,2100303,190706,353543,318331,862580,292245,276262,289308,857815,255648,360339,409119,1025106,413473,409187,477841,1300501,4046002,2100303,1945699,92.64,2100303
Interest earned - outstanding debtors,,4582903,0,1100325,1100325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100325,-1100325,-100,1100325
Dividends received,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Fines,,0,0,600000,500000,39750,4367,51575,95692,25000,24000,29437,78437,38025,26137,19655,83817,66528,25188,25890,117606,375552,600000,-224448,-37.41,500000
Licences and permits,,0,0,3000000,2300500,170674,6829,94839,272342,149745,132792,171781,454318,188957,143890,165388,498235,121302,170305,161866,453473,1678368,3000000,-1321632,-44.05,2300500
Agency services,,0,0,2000000,2000000,0,0,0,0,196660,0,38376,235036,0,135422,55083,190505,69647,0,96713,166360,591901,2000000,-1408099,-70.4,2000000
Transfers recognised - operational,,105112215,0,81839780,80541966,40638000,1548000,0,42186000,0,27625000,0,27625000,0,1361000,11567780,12928780,0,0,0,0,82739780,81839780,900000,1.1,80541966
Other own revenue,,3592986,0,4355168,4355168,188255,36747,2452,227454,28768,335680,1913,366361,110526,11318,15067,136911,87892,7555,243614,339061,1069787,4355168,-3285381,-75.44,4355168
Gains on disposal of PPE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Total Revenue (excl. capital transfers and contributions),,144401524,0,102409621,100312307,41234294,1992146,481336,43707776,726480,28416583,561271,29704334,612260,2060073,12259168,14931501,779959,4676074,1034409,6490442,94834053,102409620,-7575567,-7.397319704926159,100312307
,,,,,,,,,,,,,,,,,,,,,,,,,,
Expenditure By Type,,,,,,,,,,,,,,,,,,,,,,,,,,
Employee related costs,,33092617,0,47416021,40110323,3049184,2648959,2878856,8576999,3024259,2853757,3228892,9106908,3015066,2886077,3140501,9041644,3210024,3312748,3116908,9639680,36365231,47416022,-11050791,-23.31,40110323
Remuneration of councillors,,11564768,0,12066364,12326764,920164,864431,997985,2782580,983133,934955,969674,2887762,925732,953952,958283,2837967,1456991,987648,993354,3437993,11946302,12066364,-120062,-1,12326764
Debt impairment,,54919552,0,0,3500050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,3500050
Depreciation and asset impairment,,2854927,0,9000000,5000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000000,-9000000,-100,5000000
Finance charges,,85076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Bulk purchases,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Other Materials,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contracted services,,1641022,0,7238317,7238317,103774,280007,433695,817476,612666,285493,330182,1228341,143116,377523,442239,962878,387891,400114,128510,916515,3925210,7238316,-3313106,-45.77,7238317
Transfers and grants,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Other expenditure,,50295237,0,35688920,40637136,2730640,691437,866896,4288973,2362661,2032405,1700862,6095928,1285640,290319,3550266,5126225,1837700,3205675,2129553,7172928,22684054,35688921,-13004867,-36.44,40637136
Loss on disposal of PPE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Total Expenditure,,154453199,0,111409622,108812590,6803762,4484834,5177432,16466028,6982719,6106610,6229610,19318939,5369554,4507871,8091289,17968714,6892606,7906185,6368325,21167116,74920797,111409623,-36488826,-32.751951777092,108812590
,,,,,,,,,,,,,,,,,,,,,,,,,,
Surplus/(Deficit),,-10051675,0,-9000001,-8500283,34430532,-2492688,-4696096,27241748,-6256239,22309973,-5668339,10385395,-4757294,-2447798,4167879,-3037213,-6112647,-3230111,-5333916,-14676674,19913256,-9000003,28913259,-321.25832624722455,-8500283
Transfers recognised - capital,,6826086,0,52706220,73618284,2427000,0,0,2427000,0,21631000,0,21631000,0,0,23648220,23648220,0,0,0,0,47706220,52706220,-5000000,-9.49,73618284
Contributions recognised - capital,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contributed assets,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after capital transfers and contributions,,-3225589,0,43706219,65118001,36857532,-2492688,-4696096,29668748,-6256239,43940973,-5668339,32016395,-4757294,-2447798,27816099,20611007,-6112647,-3230111,-5333916,-14676674,67619476,43706217,23913259,54.713632616613786,65118001
Taxation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after taxation,,-3225589,0,43706219,65118001,36857532,-2492688,-4696096,29668748,-6256239,43940973,-5668339,32016395,-4757294,-2447798,27816099,20611007,-6112647,-3230111,-5333916,-14676674,67619476,43706217,23913259,54.713632616613786,65118001
Attributable to minorities,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) attributable to municipality,,-3225589,0,43706219,65118001,36857532,-2492688,-4696096,29668748,-6256239,43940973,-5668339,32016395,-4757294,-2447798,27816099,20611007,-6112647,-3230111,-5333916,-14676674,67619476,43706217,23913259,54.713632616613786,65118001
Share of surplus/ (deficit) of associate,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) for the year,,-3225589,0,43706219,65118001,36857532,-2492688,-4696096,29668748,-6256239,43940973,-5668339,32016395,-4757294,-2447798,27816099,20611007,-6112647,-3230111,-5333916,-14676674,67619476,43706217,23913259,54.713632616613786,65118001Limpopo: Molemole(LIM353) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
